author,is_other,is_uk,is_us,nationality,reviews,uklist,uslists,salesevidence,raw_num_vols,midcareer,num_vols,logvols,logsales,noisyprior,ratio,posterior,percentile,prestige
"Thruston, Lucy Meacham (Kidd)",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,4.0,1901.0,2.79,1.332366019094335,0.0,0.8155728742054061,0.21519073198031824,0.15515219958343032,0.1951219512195122,0.437101259033
Author of No appeal,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.0,1870.0,2.71,1.3110318766193438,0.0,0.7304315267144366,0.1968818131305759,0.15295757364400636,0.24161073825503357,0.472104466469
"Droz, Gustave",1.0,0.0,0.0,french,0.0,0.0,0.0,0.0,3.0,1869.0,2.71,1.3110318766193438,0.0,1.0093445577430935,0.2720605276935562,0.15295757364400636,0.2398190045248869,0.49616634364699996
"Veitch, Sophie F. F",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,3.0,1869.0,2.71,1.3110318766193438,0.0,0.1155411403745043,0.03114316452142973,0.15295757364400636,0.2398190045248869,0.507738294934
"Scott, Geo. G",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,3.0,1871.0,2.69,1.3056264580524357,0.0,0.22282194362905933,0.06038535057698085,0.15240404930397639,0.22844827586206898,0.475124109434
"Hazlett, Helen",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,3.0,1871.0,2.69,1.3056264580524357,0.0,0.3129479562729959,0.08480974424742435,0.15240404930397639,0.22844827586206898,0.25385647229200003
"Ward, Elizabeth Stuart Phelps",0.0,0.0,1.0,us,1.0,0.0,0.0,0.0,3.0,1871.0,2.69,1.3056264580524357,0.0,0.3707004461298362,0.10046082550944072,0.15240404930397639,0.22844827586206898,0.523867803459
"Pomeroy, John",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,3.0,1871.0,2.69,1.3056264580524357,0.0,0.5568144292158494,0.1508982192996882,0.15240404930397639,0.22844827586206898,0.42464283912100004
"Bell, Emily Ernst",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,3.0,1871.0,2.69,1.3056264580524357,0.0,0.15771848636477556,0.04274213722622644,0.15240404930397639,0.22844827586206898,0.37844394301299994
"Lynn, Margaret",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,3.0,1914.0,2.66,1.297463147413275,0.0,0.3810148744994934,0.10410242472663754,0.15157006933531436,0.16974169741697417,0.771511783787
"Brody, Catharine",0.0,0.0,1.0,us,1.0,0.0,0.0,0.0,2.0,1932.0,2.66,1.297463147413275,0.0,0.9518334945469763,0.2600637963243105,0.15157006933531436,0.14883720930232558,0.630779448832
"Goldie, V",0.0,1.0,0.0,uk,1.0,0.0,0.0,0.0,3.0,1913.0,2.62,1.2864740258376797,0.0,0.973123252692275,0.26881857809178866,0.15045114572919022,0.17216117216117216,0.670417887953
"Lewis,Grace Hegger",0.0,0.0,1.0,us,1.0,0.0,0.0,0.0,2.0,1931.0,2.61,1.2837077723447896,0.0,0.182011779035435,0.05041877535607618,0.15017016475309744,0.14444444444444443,0.671698275537
"Ritchie, Alice",0.0,1.0,0.0,uk,1.0,0.0,0.0,0.0,2.0,1930.0,2.57,1.2725655957915476,0.0,0.12074577699407693,0.03382234649694032,0.14904119984869593,0.141280353200883,0.663432942306
"Martin, Stuart",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,2.0,1930.0,2.57,1.2725655957915476,0.0,0.4992184751106239,0.13983710787412434,0.14904119984869593,0.141280353200883,0.0940689909804
"[Champneys, Adelaide]",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,2.0,1928.0,2.56,1.269760544863939,0.0,0.4969242400438213,0.13958546068646666,0.14875769152704962,0.1337579617834395,0.575566845868
"Peterson, Henry",0.0,0.0,1.0,us,1.0,0.0,0.0,0.0,3.0,1873.0,2.54,1.264126727145683,0.0,0.2432805111164819,0.0687233082249949,0.14818914471524608,0.21458333333333332,0.448985036145
"McKnight, Charles",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,3.0,1873.0,2.54,1.264126727145683,0.0,0.08625622704199017,0.02436616583107067,0.14818914471524608,0.21458333333333332,0.359977690708
"Kennedy, Sidney R",1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,3.0,1912.0,2.52,1.2584609896100056,0.0,0.32073120504649033,0.09111681961548021,0.14761854840880764,0.16820702402957485,0.357091534145
"Jay, W. M. L",0.0,1.0,0.0,uk,1.0,0.0,0.0,0.0,3.0,1874.0,2.52,1.2584609896100056,0.0,1.2025127434023808,0.3416229384665854,0.14761854840880764,0.2047713717693837,0.550728524827
"Loeb, Harold",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,2.0,1927.0,2.44,1.235471471385307,0.0,0.8404535606987752,0.24431789555196953,0.1453154430884113,0.13360323886639677,0.461200581487
"Bellamy, Elizabeth W",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,3.0,1876.0,2.42,1.2296405510745139,0.0,0.1977090202380374,0.05780965504036182,0.14473442971883724,0.2015810276679842,0.407305420186
"Chatterji, Bankim Chandra",1.0,0.0,0.0,bengali,0.0,0.0,0.0,0.0,3.0,1884.0,2.39,1.220829921392359,0.0,0.4133262839965696,0.12192515752111198,0.1438589349150445,0.20218579234972678,0.30188375928399996
"Edwards, Matilda Betham",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,3.0,1877.0,2.36,1.2119409739751128,0.0,0.7618539047101074,0.22674223354467482,0.1429786352103069,0.19455252918287938,0.415497373944
"Carr, Alice Vansittart (Strettell)",0.0,1.0,0.0,uk,3.0,0.0,0.0,0.0,3.0,1889.0,2.34,1.205970806988609,0.0,0.34290836610006625,0.10266717547906176,0.1423890796123362,0.1908256880733945,0.7041429773566668
"Goulding, F. R",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,3.0,1880.0,2.34,1.205970806988609,0.0,0.25696246035120446,0.07693486836862409,0.1423890796123362,0.2026266416510319,0.307600080332
"Smith, Constance",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,3.0,1889.0,2.34,1.205970806988609,0.0,0.19018699229259017,0.056942213261254544,0.1423890796123362,0.1908256880733945,0.5263853824360001
"Vereker, Charles Smyth",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,3.0,1878.0,2.33,1.2029723039923526,0.0,0.04444956807454721,0.013348218641005168,0.1420934905964002,0.19428571428571428,0.10897425818499999
"Armitt, Annie",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,3.0,1878.0,2.33,1.2029723039923526,0.0,0.6157312240238964,0.18490427147864755,0.1420934905964002,0.19428571428571428,0.544680394887
"Châteauclair, Wilfrid",0.0,0.0,1.0,ca,0.0,0.0,0.0,0.0,3.0,1888.0,2.33,1.2029723039923526,0.0,0.42912509528960335,0.12886639498186286,0.1420934905964002,0.19065420560747665,0.593152069864
"Gray, Charles Wright",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,2.0,1925.0,2.32,1.199964782928397,0.0,0.38557546522489194,0.1161371883207506,0.14179735876570373,0.13909774436090225,0.178819174983
"Noble, Frances",1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.0,1879.0,2.31,1.1969481893889715,0.0,0.009934529460111806,0.003001368416952207,0.14150068261062837,0.18994413407821228,0.138180451611
"Edwards, Harry Bennett",1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.0,1879.0,2.31,1.1969481893889715,0.0,0.06593375582764442,0.019919563694152393,0.14150068261062837,0.18994413407821228,0.313610952359
"Knight, Wynter Frore",1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.0,1879.0,2.31,1.1969481893889715,0.0,0.25231629591554655,0.07622848819200802,0.14150068261062837,0.18994413407821228,0.238639738526
"O'Reilly, John Boyle",0.0,1.0,0.0,ir,1.0,0.0,0.0,0.0,3.0,1879.0,2.31,1.1969481893889715,0.0,0.07204995669998157,0.021767358519631894,0.14150068261062837,0.18994413407821228,0.475243002802
"Fleming, Geraldine",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,3.0,1907.0,2.31,1.1969481893889715,0.0,1.0294776497874887,0.3110204380022624,0.14150068261062837,0.155893536121673,0.0798347112835
"Newall, John",1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.0,1879.0,2.31,1.1969481893889715,0.0,1.013728675566328,0.30626243974813533,0.14150068261062837,0.18994413407821228,0.31127140279599996
"Buckley, William",0.0,1.0,0.0,ir,1.0,0.0,0.0,0.0,3.0,1907.0,2.31,1.1969481893889715,0.0,0.2233489291777523,0.06747701787847502,0.14150068261062837,0.155893536121673,0.552406385149
"Young, Florence Ethel Mills",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,3.0,1903.0,2.2,1.1631508098056809,0.0,0.2322843956323357,0.0725888736351049,0.13820088203473305,0.15682656826568267,0.271035661532
"Cross, Ruth",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,2.0,1924.0,2.19,1.1600209167967532,0.0,0.584609108938257,0.18326304355431255,0.13789755415302007,0.13197026022304834,0.652188833227
"Collins, A. Maria",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,2.0,1853.0,2.15,1.1474024528375417,0.0,0.142316062261988,0.04517970230539302,0.13667858194889296,0.18556701030927836,0.370886567629
"D'Arcy, Ella",0.0,1.0,0.0,uk,1.0,0.0,0.0,0.0,3.0,1895.0,2.14,1.144222799920162,0.0,0.1808400059254608,0.05759235857498751,0.1363724157270647,0.15520628683693516,0.653136705325
"Linn, James Weber",0.0,0.0,1.0,us,1.0,0.0,0.0,0.0,3.0,1902.0,2.12,1.1378330018213911,0.0,0.9976090259342698,0.31974648267124034,0.135758364191033,0.15384615384615385,0.359330621874
"Chopin, Kate",0.0,0.0,1.0,us,1.0,0.0,0.0,0.0,3.0,1894.0,2.12,1.1378330018213911,0.0,0.04296352200765082,0.013770359617836802,0.135758364191033,0.15473887814313347,0.744791304877
"Schindler, Solomon",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,3.0,1894.0,2.12,1.1378330018213911,0.0,0.8503804856100041,0.2725578479519244,0.135758364191033,0.15473887814313347,0.118514759528
"Holyoke, Hetty",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,2.0,1855.0,2.1,1.1314021114911006,0.0,0.36082905502022894,0.11639646936136418,0.13514200968958298,0.1794871794871795,0.390946853464
"Cole, Alfred Whaley",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,2.0,1852.0,2.1,1.1314021114911006,0.0,0.6437042679264114,0.20764653804077787,0.13514200968958298,0.1890909090909091,0.494607289632
"Lowndes, Hannah Maria Jones",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,2.0,1852.0,2.1,1.1314021114911006,0.0,0.07843673776584358,0.025302173472852765,0.13514200968958298,0.1890909090909091,0.23733769444000002
"McKinnon, William Charles",0.0,0.0,1.0,ca,0.0,0.0,0.0,0.0,2.0,1852.0,2.1,1.1314021114911006,0.0,0.025710355555337565,0.008293663082366957,0.13514200968958298,0.1890909090909091,0.356592300053
"Newgeon, Walter Bliss",1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.0,1922.0,2.09,1.128171090909654,0.0,0.30264548280576303,0.09794352194361264,0.13483296473767775,0.12612612612612611,0.0479841768114
"Travers, John",1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.0,1922.0,2.09,1.128171090909654,0.0,0.38768147264188346,0.12546325975465486,0.13483296473767775,0.12612612612612611,0.5388205459359999
"Baskerville, Beatrice C",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,2.0,1921.0,2.09,1.128171090909654,0.0,0.7747050596442735,0.2507136115353636,0.13483296473767775,0.12589928057553956,0.381476118136
"Crawford, Jack Randall",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,2.0,1922.0,2.09,1.128171090909654,0.0,1.159398709893515,0.37520993847686573,0.13483296473767775,0.12612612612612611,0.357640707552
"Aytoun, William Edmondstoune",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,2.0,1861.0,2.06,1.1184149159642893,0.0,0.9147704610977792,0.29894459512999316,0.13390233929888357,0.16445623342175067,0.7038788536599999
"Leighton, John",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,2.0,1850.0,2.05,1.1151415906193203,0.0,0.0873543438379685,0.028640768471465083,0.13359096176072022,0.16793893129770993,0.377403641326
"Darlington, William Aubrey",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,2.0,1920.0,2.04,1.1118575154181303,0.0,0.501599807933396,0.16499993682019604,0.13327899691190762,0.11678832116788321,0.309793231503
"Perce, Elbert",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,2.0,1851.0,2.04,1.1118575154181303,0.0,0.7248008111689935,0.23842131946348472,0.13327899691190762,0.1647940074906367,0.146915316022
Cousin Carrie,0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,2.0,1864.0,2.0,1.0986122886681098,0.0,0.23928538290605023,0.07976179430201674,0.13202523074423853,0.1513647642679901,0.14220161532199999
"Wood, Benjamin",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,2.0,1862.0,1.99,1.095273387402595,0.0,0.7484380015072108,0.25031371287866583,0.13171030403588935,0.14948453608247422,0.28770587346500004
"Hamel, Felix John",0.0,1.0,0.0,uk,1.0,0.0,0.0,0.0,2.0,1859.0,1.97,1.0885619528146082,0.0,0.5815496332829276,0.19580795733431908,0.13107865646506348,0.15041782729805014,0.35538106029399996
"Foxton, E",0.0,0.0,1.0,us,2.0,0.0,0.0,0.0,2.0,1865.0,1.94,1.0784095813505903,0.0,0.1777548305054797,0.060460826702544115,0.13012667385851134,0.14457831325301204,0.5602182849175
"Arnold, Augustus C. L",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,2.0,1866.0,1.93,1.0750024230289759,0.0,0.33275934430779575,0.11356974208457193,0.1298081363787101,0.1431980906921241,0.230681323551
"[Anderson, I. H.]",1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.0,1866.0,1.93,1.0750024230289759,0.0,0.30656263857115207,0.10462888688435225,0.1298081363787101,0.1431980906921241,0.281232373952
"Towers, Frances",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,1.0,1949.0,1.88,1.0577902941478545,0.0,0.22248908066788387,0.0772531530096819,0.12820629543696793,0.09774436090225563,0.759887944509
"Blaze de Bury, Marie Pauline Rose",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,2.0,1868.0,1.86,1.0508216248317612,0.0,0.030363684602360122,0.010616672937888153,0.127561254300748,0.14617169373549885,0.5547293532940001
"Kemble, Adelaide",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,2.0,1867.0,1.86,1.0508216248317612,0.0,0.36508580943842617,0.12765238092252662,0.127561254300748,0.14184397163120568,0.613080948801
"Ray, Tom",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,1.0,1948.0,1.85,1.0473189942805592,0.0,0.15533355834496496,0.054503002928057875,0.12723780412748886,0.09157509157509157,0.20700108891
Berriedale,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,2.0,1869.0,1.81,1.0331844833456545,0.0,0.2535323439410811,0.09022503343098971,0.1259377638272441,0.1425339366515837,0.23179838565000002
"Volckhausen, Adeline",1.0,0.0,0.0,german,0.0,0.0,0.0,0.0,2.0,1871.0,1.79,1.0260415958332743,0.0,0.9047329277220046,0.3242770350258081,0.1252839743444746,0.1336206896551724,0.402057358855
"Brotherhead, Alfred P[axton]",1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.0,1871.0,1.79,1.0260415958332743,0.0,0.03052672386794877,0.010941478088870527,0.1252839743444746,0.1336206896551724,0.44354439263400003
"Campbell, Frances W",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,1.0,1946.0,1.79,1.0260415958332743,0.0,1.035024287180246,0.3709764470180093,0.1252839743444746,0.10355987055016182,0.294836563498
"Reddin, Kenneth",0.0,1.0,0.0,uk,1.0,0.0,0.0,0.0,1.0,1945.0,1.78,1.0224509277025458,0.0,0.7045082799640032,0.253420244591368,0.12495613082744149,0.0975609756097561,0.462958023984
"Stone, Caroline R",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,1.0,1945.0,1.78,1.0224509277025458,0.0,0.20440090924854154,0.0735255069239358,0.12495613082744149,0.0975609756097561,0.28935814306200003
"Tucker, Marwood",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,2.0,1872.0,1.71,0.9969486348916096,0.0,0.17083388256115326,0.06303833304839604,0.12264334154219395,0.12951167728237792,0.46211452577699996
"Estvan, Mathilde",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,2.0,1872.0,1.71,0.9969486348916096,0.0,0.034123636843188636,0.012591747912615733,0.12264334154219395,0.12951167728237792,0.257603066531
"Puckette, Clara Childs",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,1.0,1944.0,1.69,0.9895411936137477,0.0,0.0037160305612688907,0.0013814240004717067,0.12197673930376833,0.0935672514619883,0.650861944105
"Brown, Zenith Jones, Mrs",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,1.0,1944.0,1.69,0.9895411936137477,0.0,0.05868938744517898,0.021817616150624157,0.12197673930376833,0.0935672514619883,0.529189233473
"Clements, E. H. (Eileen Helen)",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,1.0,1942.0,1.66,0.9783261227936078,0.0,0.49023004272175,0.18429700854201128,0.12097194080416462,0.08732394366197183,0.36468098187799997
"Chandler, W. A",1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.0,1876.0,1.61,0.9593502213346021,0.0,0.7576588795427439,0.29029075844549573,0.11928409321330458,0.12845849802371542,0.436314742815
"Brown, Oliver Madox-",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,2.0,1876.0,1.61,0.9593502213346021,0.0,0.49325285847073186,0.18898576952901602,0.11928409321330458,0.12845849802371542,0.816354338352
"Howe, E. W",0.0,0.0,1.0,us,1.0,0.0,0.0,0.0,2.0,1884.0,1.59,0.9516578757114463,0.0,0.3161471670085174,0.12206454324653183,0.11860429403106001,0.1366120218579235,0.29512299093600003
"Vandegrift, Margaret",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,2.0,1886.0,1.57,0.9439058989071285,0.0,0.24211341578518977,0.09420755478022948,0.11792180799264294,0.13221601489757914,0.385559106255
"Durrant, Valentine",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,2.0,1877.0,1.57,0.9439058989071285,0.0,0.6084316247504478,0.23674382286009638,0.11792180799264294,0.1264591439688716,0.290239505185
"Miller, Thomas",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,2.0,1880.0,1.56,0.9400072584914712,0.0,0.20949036694524886,0.08183217458798783,0.11757955236968971,0.1350844277673546,0.544087070576
"Goff, H. N. K",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,2.0,1880.0,1.56,0.9400072584914712,0.0,0.08117990108426722,0.03171089886104188,0.11757955236968971,0.1350844277673546,0.486768274328
"Adams, Henry",0.0,0.0,1.0,us,1.0,0.0,0.0,0.0,2.0,1880.0,1.56,0.9400072584914712,0.0,0.26217544710007146,0.10241228402346542,0.11757955236968971,0.1350844277673546,0.48639504824199997
"Perry, Alice",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,2.0,1879.0,1.54,0.9321640810304452,0.0,0.18019968881094486,0.07094475937438774,0.11689300577972017,0.12476722532588454,0.568063486651
"Frankland, Edward Percy",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,1.0,1940.0,1.54,0.9321640810304452,0.0,0.12285360991774652,0.048367562959742726,0.11689300577972017,0.08602150537634409,0.33670697146300005
"Wood, H. F",1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.0,1890.0,1.52,0.9242589015233319,0.0,0.613521306708514,0.24346083599544208,0.11620373178641093,0.11962616822429907,0.448725572137
"Ward, E",1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.0,1891.0,1.49,0.9122827104766164,0.0,0.7575569817256981,0.30423975169706746,0.11516467089521716,0.11619047619047619,0.44884355500100004
"Watson, William",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,2.0,1892.0,1.48,0.9082585601768908,0.0,0.006985518231278972,0.002816741222289908,0.11481693565769366,0.11494252873563218,0.440262367619
"Rogers, Robert L",1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.0,1903.0,1.46,0.9001613499442714,0.0,0.34979053724799425,0.1421912753040627,0.1141193802202345,0.11623616236162361,0.49480942840899994
"Post, Helen (Wilmans)",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,2.0,1898.0,1.46,0.9001613499442714,0.0,0.6925614057279671,0.2815290267186858,0.1141193802202345,0.10638297872340426,0.340001383301
"Lust, Adelina Cohnfeldt",1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.0,1899.0,1.45,0.8960880245566357,0.0,0.22479971049678235,0.09175498387623769,0.11376955580650452,0.11281070745697896,0.319390105654
"Chittenden, L. E",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,2.0,1893.0,1.43,0.887891257352457,0.0,0.16535781600083416,0.06804848395096057,0.11306780298991917,0.10795454545454546,0.16413448045
"Brown, William Horace",1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.0,1893.0,1.43,0.887891257352457,0.0,0.2988688792587387,0.1229913083369295,0.11306780298991917,0.10795454545454546,0.414478728648
"[Kagey, Rudolf]",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,1.0,1937.0,1.42,0.883767540168595,0.0,0.16146313009241892,0.0667203016910822,0.11271587032137216,0.08312342569269521,0.167196058236
"Chipman, William P",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,2.0,1900.0,1.42,0.883767540168595,0.0,0.376931762617935,0.15575692670162603,0.11271587032137216,0.10476190476190476,0.056550911657
"Rhys, Jean",0.0,1.0,0.0,uk,1.0,0.0,0.0,0.0,1.0,1934.0,1.41,0.8796267475025636,0.0,0.46886852630764964,0.1945512557293152,0.11236323062095512,0.08173076923076923,0.863446834912
"Chilton, Eleanor Carroll",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,1.0,1935.0,1.41,0.8796267475025636,0.0,0.0535206237811436,0.02220772771001809,0.11236323062095512,0.0825242718446602,0.583755010155
"Gálvez, Manuel",1.0,0.0,0.0,argentine,0.0,0.0,0.0,0.0,1.0,1934.0,1.41,0.8796267475025636,0.0,0.26000537474955787,0.10788604761392442,0.11236323062095512,0.08173076923076923,0.669400199229
Zack,0.0,1.0,0.0,uk,1.0,0.0,0.0,0.0,2.0,1901.0,1.39,0.8712933659434192,0.0,0.15091024503131287,0.06314236193778781,0.11165582149656723,0.10131332082551595,0.493261030085
"Irvine, Leigh Hadley",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,2.0,1901.0,1.39,0.8712933659434192,0.0,0.7664373291693011,0.32068507496623483,0.11165582149656723,0.10131332082551595,0.346873003296
"Morse, Eleanor",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,1.0,1932.0,1.33,0.8458682675776092,0.0,0.40632989058162855,0.17439051097923972,0.10951639942686808,0.07674418604651163,0.239020273878
"Faust, Frederick Schiller",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,1.0,1933.0,1.33,0.8458682675776092,0.0,0.18641058360250387,0.08000454231867118,0.10951639942686808,0.07328605200945626,0.307857436133
"Larsen, Nella",0.0,0.0,1.0,us,1.0,0.0,0.0,0.0,1.0,1929.0,1.29,0.8285518175661483,0.0,0.9272568518509394,0.4049156558301045,0.10807561243842913,0.07142857142857142,0.592473597724
"Hoffman, William Dawson",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,1.0,1928.0,1.28,0.8241754429663495,0.0,0.2924013352656228,0.1282461996779047,0.10771358197043396,0.07006369426751592,0.05598356762630001
"Milton, Ernest",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,1.0,1928.0,1.28,0.8241754429663495,0.0,0.026120074570946367,0.011456173057432616,0.10771358197043396,0.07006369426751592,0.588434280736
"Parry, Edward Abbott, Sir",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,1.0,1928.0,1.28,0.8241754429663495,0.0,0.2398715378256787,0.10520681483582398,0.10771358197043396,0.07006369426751592,0.34805334493699996
"Hormel, Olive Deane",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,1.0,1926.0,1.19,0.7839015438284094,0.0,0.1897884457335208,0.08666139074589992,0.10442182082762873,0.07378640776699029,0.152335492338
"Glenn, Isa",0.0,0.0,1.0,us,1.0,0.0,0.0,0.0,1.0,1926.0,1.19,0.7839015438284094,0.0,0.24793720053912946,0.11321333357951117,0.10442182082762873,0.07378640776699029,0.684563719668
"Fox, Richard A",1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1925.0,1.16,0.7701082216960737,0.0,0.23275225582232345,0.1077556739918164,0.10331099088143215,0.06954887218045112,0.9925551798510001
"Perrin, Clyde",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,1.0,1923.0,1.05,0.7178397931503168,0.0,0.44672039008166525,0.21791238540569038,0.09917846316950618,0.06851851851851852,0.239667231173
"Broster, Dorothy Kathleen",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,1.0,1923.0,1.05,0.7178397931503168,0.0,0.4664235288873162,0.22752367262795914,0.09917846316950618,0.06851851851851852,0.49921472357
"Van Santvoord, Seymour",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,1.0,1923.0,1.05,0.7178397931503168,0.0,0.38075590227786743,0.18573458647700852,0.09917846316950618,0.06851851851851852,0.210284230515
"Coverdale, Harry",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,1.0,1923.0,1.05,0.7178397931503168,0.0,0.5033620097762489,0.24554244379329215,0.09917846316950618,0.06851851851851852,0.09075939351029999
"Nichols, Robert",0.0,1.0,0.0,uk,1.0,0.0,0.0,0.0,1.0,1923.0,1.05,0.7178397931503168,0.0,0.9620008061348488,0.4692686859194385,0.09917846316950618,0.06851851851851852,0.76634758495
"Engles, William M",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,1.0,1854.0,1.04,0.712949807856125,0.0,0.5610439701303728,0.27502155398547684,0.0987980702607484,0.0945945945945946,0.347345554063
"Bruce, Mary Grant",1.0,0.0,0.0,au,0.0,0.0,0.0,0.0,1.0,1922.0,1.04,0.712949807856125,0.0,0.37732450727785666,0.18496299376365521,0.0987980702607484,0.05945945945945946,0.565787852015
"Dorr, Henry G",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,1.0,1921.0,1.04,0.712949807856125,0.0,0.918943670536269,0.4504625835962103,0.0987980702607484,0.06115107913669065,0.0673691437287
"Pike, Mary Hayden Green",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,1.0,1854.0,1.04,0.712949807856125,0.0,0.014128260825624921,0.006925618051776922,0.0987980702607484,0.0945945945945946,0.363224917213
"Barnett, Ada",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,1.0,1922.0,1.04,0.712949807856125,0.0,0.8370430677903233,0.410315229308982,0.0987980702607484,0.05945945945945946,0.6647660836020001
"Minster, Annie Maria",1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1861.0,1.03,0.7080357930536961,0.0,0.8679460671299086,0.4275596389802505,0.0984168818052566,0.09018567639257294,0.381487616629
"Weaver, Sarah Harbine",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,1.0,1920.0,1.02,0.7030975114131134,0.0,0.08045488347999241,0.03982915023762001,0.0980348952769492,0.05656934306569343,0.21885147431999996
